case,impact_x,impact_y,impact_z,velocity_x,velocity_y,velocity_z,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_young_mpa,material_poisson,material_index,material_name
case282,-1819.5787353515625,516.4154052734375,297.5618896484375,5.344631195068359,-781.7418823242188,4450.50634765625,4518.6455078125,0.9592743515968323,0.009592743590474129,4.993022957933135e-05,9.962735176086426,270.3917236328125,110000.0,0.3400000035762787,1,titanium_rigid
case283,-1658.24951171875,473.39886474609375,288.69244384765625,468.70953369140625,-726.8434448242188,3449.67919921875,3556.441650390625,0.907709002494812,0.009077089838683605,4.7246256144717336e-05,14.074446678161621,302.8161926269531,70000.0,0.33000001311302185,0,aluminum_rigid
case284,-2454.781982421875,469.6804504394531,292.58905029296875,-502.5357971191406,-8.911136627197266,3290.86328125,3329.024169921875,1.1372740268707275,0.01137273944914341,5.91951102251187e-05,8.683700561523438,181.01588439941406,70000.0,0.33000001311302185,0,aluminum_rigid
case285,-2451.0078125,252.27029418945312,313.3429870605469,-82.50215911865234,601.1473999023438,3177.596923828125,3235.0126953125,1.0788532495498657,0.01078853290528059,5.61543129151687e-05,10.810844421386719,97.81452178955078,70000.0,0.33000001311302185,0,aluminum_rigid
case286,-2414.03564453125,500.656005859375,291.4371337890625,-441.50665283203125,227.02041625976562,3373.121826171875,3409.4599609375,1.2340028285980225,0.012340028770267963,6.422984733944759e-05,8.372644424438477,152.7880096435547,110000.0,0.3400000035762787,1,titanium_rigid
case287,-1679.3785400390625,463.6683349609375,288.56817626953125,39.72466278076172,-65.90278625488281,4574.99658203125,4575.6435546875,0.8331179022789001,0.008331178687512875,4.3363786971895024e-05,0.9635998606681824,301.0805969238281,210000.0,0.30000001192092896,2,steel_rigid
case288,-2675.753662109375,410.0874328613281,299.6103210449219,727.057373046875,256.57757568359375,3229.0126953125,3319.7841796875,1.1029131412506104,0.011029130779206753,5.7406625273870304e-05,13.429262161254883,19.437868118286133,210000.0,0.30000001192092896,2,steel_rigid
case289,-2200.138916015625,264.5263366699219,313.7177734375,-100.78579711914062,660.6826782226562,3940.561767578125,3996.834716796875,1.2441885471343994,0.012441885657608509,6.476001726696268e-05,9.625861167907715,98.6734848022461,110000.0,0.3400000035762787,1,titanium_rigid
case290,-2205.293212890625,608.5208740234375,290.90765380859375,689.855224609375,692.8128662109375,3759.26806640625,3884.32568359375,1.1776759624481201,0.011776760220527649,6.129803659860045e-05,14.578307151794434,45.12255859375,110000.0,0.3400000035762787,1,titanium_rigid
case291,-2582.441650390625,434.9361877441406,297.3355712890625,-205.6942138671875,721.6180419921875,4542.66943359375,4604.224609375,1.1088703870773315,0.011088703759014606,5.771670112153515e-05,9.37946891784668,105.90998077392578,70000.0,0.33000001311302185,0,aluminum_rigid
case292,-2672.27392578125,587.8572387695312,300.29180908203125,1218.151611328125,294.0859375,4899.6591796875,5057.375,1.1232126951217651,0.01123212743550539,5.8463221648707986e-05,14.346552848815918,13.572626113891602,70000.0,0.33000001311302185,0,aluminum_rigid
case293,-1744.299560546875,260.8035888671875,303.26129150390625,-280.85791015625,-54.476200103759766,1805.0870361328125,1827.6181640625,1.0238641500473022,0.010238641873002052,5.329212945071049e-05,9.006027221679688,190.97698974609375,70000.0,0.33000001311302185,0,aluminum_rigid
case294,-2311.810546875,411.81201171875,298.30767822265625,348.58807373046875,501.2212219238281,3099.32470703125,3158.88427734375,0.8360247611999512,0.008360248059034348,4.351509051048197e-05,11.143750190734863,55.18225860595703,210000.0,0.30000001192092896,2,steel_rigid
case295,-1977.90576171875,437.23388671875,289.5016174316406,202.70289611816406,550.8656616210938,2758.6083984375,2820.365478515625,1.0461152791976929,0.010461152531206608,5.445029819384217e-05,12.012245178222656,69.79782104492188,70000.0,0.33000001311302185,0,aluminum_rigid
case296,-2363.476806640625,260.5111389160156,310.89794921875,-11.253351211547852,-136.74826049804688,4433.78857421875,4435.9111328125,1.1672133207321167,0.011672133579850197,6.075345663703047e-05,1.7725416421890259,265.29559326171875,210000.0,0.30000001192092896,2,steel_rigid
case297,-2203.54248046875,244.51397705078125,313.7896728515625,51.708309173583984,-516.9295654296875,4173.88818359375,4206.0947265625,0.7801134586334229,0.007801134139299393,4.060490391566418e-05,7.094918251037598,275.7122802734375,210000.0,0.30000001192092896,2,steel_rigid
case298,-2423.77685546875,458.68865966796875,291.7567138671875,-41.724761962890625,-397.49591064453125,4658.0458984375,4675.16162109375,1.0777075290679932,0.01077707577496767,5.6094679166562855e-05,4.904205322265625,264.0076599121094,70000.0,0.33000001311302185,0,aluminum_rigid
case299,-2190.012939453125,285.5050354003906,313.4334716796875,-339.94854736328125,-46.91706466674805,4188.111328125,4202.1474609375,0.7876008749008179,0.007876008749008179,4.099462603335269e-05,4.684310436248779,187.85787963867188,110000.0,0.3400000035762787,1,titanium_rigid
case300,-1839.427978515625,517.5633544921875,297.38037109375,15.029488563537598,223.54615783691406,1731.8427734375,1746.2755126953125,1.1757584810256958,0.011757584288716316,6.119822501204908e-05,7.371488571166992,86.15367126464844,210000.0,0.30000001192092896,2,steel_rigid
case301,-2717.373046875,320.71038818359375,320.4703063964844,-102.44007873535156,515.013427734375,2004.225341796875,2071.87158203125,0.9648838043212891,0.009648838080465794,5.022220284445211e-05,14.681381225585938,101.24974060058594,210000.0,0.30000001192092896,2,steel_rigid
case302,-1896.3995361328125,538.5916137695312,292.759521484375,49.3312873840332,-244.15130615234375,3395.020751953125,3404.14599609375,1.1631708145141602,0.011631707660853863,6.054303958080709e-05,4.1961469650268555,281.4229431152344,70000.0,0.33000001311302185,0,aluminum_rigid
case303,-2656.307861328125,530.3367309570312,298.1922607421875,-401.8908996582031,-548.72119140625,4735.08203125,4783.68212890625,0.861136257648468,0.008611362427473068,4.482214353629388e-05,8.174150466918945,233.7804412841797,70000.0,0.33000001311302185,0,aluminum_rigid
case304,-2153.37646484375,459.005615234375,288.83843994140625,256.93212890625,-91.10057067871094,2007.986328125,2026.40625,1.0827685594558716,0.010827685706317425,5.6358105211984366e-05,7.731227874755859,340.47698974609375,70000.0,0.33000001311302185,0,aluminum_rigid
case305,-1788.322998046875,405.43408203125,297.3608703613281,-229.2589569091797,389.2976379394531,4813.28857421875,4834.44482421875,1.0209987163543701,0.010209986940026283,5.314298323355615e-05,5.362222194671631,120.49400329589844,70000.0,0.33000001311302185,0,aluminum_rigid
case306,-2267.431396484375,239.811279296875,312.03131103515625,491.4470520019531,642.822265625,3613.566650390625,3703.053466796875,1.1800225973129272,0.01180022582411766,6.142017809906974e-05,12.62163257598877,52.601558685302734,70000.0,0.33000001311302185,0,aluminum_rigid
case307,-2552.4501953125,300.10687255859375,315.8396911621094,45.51347732543945,-51.50448226928711,2284.32177734375,2285.35546875,0.9718534350395203,0.009718534536659718,5.058497117715888e-05,1.7234470844268799,311.4664001464844,110000.0,0.3400000035762787,1,titanium_rigid
case308,-2636.7314453125,347.5769348144531,299.75750732421875,96.96672821044922,-510.0492248535156,2546.90478515625,2599.28369140625,1.1153106689453125,0.011153106577694416,5.805191904073581e-05,11.52184009552002,280.7641906738281,70000.0,0.33000001311302185,0,aluminum_rigid
case309,-2009.925537109375,348.35467529296875,290.000244140625,462.0208740234375,-293.60552978515625,2878.30517578125,2929.899169921875,1.1723169088363647,0.01172316912561655,6.101909457356669e-05,10.768359184265137,327.5648193359375,70000.0,0.33000001311302185,0,aluminum_rigid
